"fname","sum_birds","year","month","day","LO_elevation","LO_birds","LO_MeanZ","LO_SumZ","LO_SDZ","LO_Volumes","LO_MeanZ_m33","LO_SumZ_m33","LO_SDZ_m33","LO_Volumes_m33","HI_elevation","HI_birds","HI_MeanZ","HI_SumZ","HI_SDZ","HI_Volumes","HI_MeanZ_m33","HI_SumZ_m33","HI_SDZ_m33","HI_Volumes_m33"
"KGWX20120627_122809",9295.48,"2012","06","27",0.469020824,9048.42,0.848545198,3889.731188,3.485962604,4584,2.153011567,3888.338889,5.295756561,1806,1.47852532,247.06,0.079126573,362.6370846,0.262404371,4583,0.607134426,360.6378488,0.459554762,594
"KGWX20120627_123748",12523.15,"2012","06","27",0.470281936,12269.93,1.094745178,5019.406643,3.439024415,4585,2.614940322,5018.070478,4.928449182,1919,1.478130281,253.22,0.082580806,378.5504169,0.274538471,4584,0.650333613,376.543162,0.477537504,579
"KGWX20120627_124728",13881.24,"2012","06","27",0.466873409,13594.06,1.247748968,5719.681271,3.052988774,4584,2.77862744,5718.415272,4.063445166,2058,1.477648553,287.18,0.092002018,421.8292541,0.296754072,4585,0.669610136,419.845555,0.507697941,627
"KGWX20120627_125709",19801.14,"2012","06","27",0.466762597,19496.2,1.643436062,7535.154343,4.385760279,4585,3.685851676,7533.880826,5.968899942,2044,1.479029931,304.94,0.097928487,449.0021112,0.319257192,4585,0.723323465,447.0139015,0.551788555,618
"KGWX20120628_100403",94766.03,"2012","06","28",0.470232216,94599.5,15.22054272,69786.18836,56.51573364,4585,25.06655378,69785.28572,70.81054284,2784,1.479436677,166.53,0.043106227,197.642049,0.198545105,4585,0.415244511,195.5801647,0.479376784,471
"KGWX20120628_101342",98316.68,"2012","06","28",0.469634936,98131.23,17.03511699,78003.80068,73.06424096,4579,33.72359057,78002.66499,100.0376069,2313,1.477635973,185.45,0.044650671,204.7233276,0.194608713,4585,0.413614216,202.6709658,0.449767463,490
"KGWX20120628_102321",76374.29,"2012","06","28",0.470416344,76246.09,14.08979512,64376.27388,66.85919225,4569,37.6681337,64374.84049,105.1980981,1709,1.479960764,128.2,0.031892132,145.8108266,0.173880396,4572,0.398061848,143.7003272,0.487764027,361
"KGWX20120628_103300",178936.34,"2012","06","28",0.46878352,178830.44,29.40579584,133325.8783,107.31775,4534,69.54854811,133324.5667,156.3797025,1917,1.47879451,105.9,0.02592939,118.8862526,0.166891116,4585,0.411023403,116.7306463,0.5408378,284
"KGWX20120628_104238",139869.67,"2012","06","28",0.469509581,136831.88,29.03434332,131932.056,96.8545495,4544,45.50922096,131931.2316,118.1340206,2899,1.478388962,3037.79,0.391096127,1793.175744,1.390851055,4585,1.816807273,1791.371971,2.531892154,986
"KGWX20120628_105217",170799.9,"2012","06","28",0.470080785,160311.83,32.40769676,148330.0281,96.46110713,4577,41.63051357,148329.5198,107.5615521,3563,1.477376591,10488.07,1.260875397,5781.113694,3.088775792,4585,3.20561253,5779.719391,4.246532761,1803
"KGWX20120628_110156",175982.26,"2012","06","28",0.469311323,161544.28,23.24001532,106323.0701,68.72783455,4575,26.60730228,106322.7799,72.92794144,3996,1.476958909,14437.98,1.49218202,6840.162377,3.459970347,4584,2.860335957,6839.063274,4.363679042,2391
"KGWX20120628_111135",80759.58,"2012","06","28",0.469368276,69352.42,8.227126365,37704.92013,16.41028759,4583,10.06795731,37704.50014,17.6362005,3745,1.47968947,11407.16,1.063144651,4874.518225,2.58131281,4585,2.228311101,4873.316378,3.372772577,2187
"KGWX20120628_112114",228822.44,"2012","06","28",0.468489362,218974.86,24.33686496,111560.189,37.42997972,4584,26.88192084,111559.9715,38.45935596,4150,1.47700864,9847.58,0.845461308,3875.594635,2.379714371,4584,2.169200623,3874.192313,3.415771525,1786
"KGWX20120628_113053",28241.34,"2012","06","28",0.473970624,21780.18,2.684990072,12302.62451,4.163188633,4582,3.986349557,12301.87473,4.533018889,3086,1.430690504,6461.16,0.541809815,2482.572574,1.611412122,4582,2.124025275,2480.861521,2.613477354,1168
"KGWX20120628_113549",37589.32,"2012","06","28",0.472021538,28989.6,3.318848035,15216.91824,4.316201081,4585,4.590130236,15216.28173,4.464571617,3315,1.433851232,8599.72,0.657714999,3014.965554,2.790597568,4584,2.709735101,3013.225432,5.153604394,1112
"KGWX20120628_114045",45071.42,"2012","06","28",0.469694294,42116.66,4.754026598,21787.7039,12.5535699,4583,6.576235252,21787.06739,14.3539362,3313,1.490563778,2954.76,0.277350923,1271.653981,0.824538913,4585,1.444592243,1269.796581,1.364558586,879
"KGWX20120628_114541",49549.75,"2012","06","28",0.471063678,47702.36,5.31367622,24363.20547,6.709913292,4585,6.68938299,24362.73285,6.890513383,3642,1.441008077,1847.39,0.248849626,1140.477835,0.670162374,4583,1.311769499,1138.615925,0.989018005,868
"KGWX20120628_115037",37644.92,"2012","06","28",0.471867704,36483.56,4.11068018,18851.57931,5.255490317,4586,5.468815913,18851.00845,5.414845901,3447,1.437031487,1161.36,0.207841153,952.9516859,0.607781498,4585,1.27142865,951.0286305,0.955655748,748
"KGWX20120628_115533",39293.43,"2012","06","28",0.469132269,38546.34,4.370153117,20032.78189,6.396229529,4584,5.781304779,20032.22106,6.77995681,3465,1.44403602,747.09,0.183109729,839.5581081,0.60969146,4585,1.206927937,837.6079886,1.105397443,694
"KGWX20120628_120029",56521.96,"2012","06","28",0.470144157,55723.79,6.227982252,28555.29863,16.98374539,4585,8.186567897,28554.74882,19.0566175,3488,1.433744574,798.17,0.213140984,977.25141,0.706567523,4585,1.40939348,975.3002881,1.274380151,692
"KGWX20120628_120526",90135.51,"2012","06","28",0.46894066,88079.73,9.955512181,45606.2013,16.32679233,4581,12.83221344,45605.68658,17.51261042,3554,1.428391022,2055.78,0.330080385,1513.088484,2.589397873,4584,1.957484402,1511.177959,6.055328778,772
"KGWX20120628_121023",126786.46,"2012","06","28",0.470895617,125887.6,14.20848601,65131.69987,24.6324568,4584,17.14432915,65131.30644,26.11173118,3799,1.431637455,898.86,0.237616753,1088.997581,0.720224748,4583,1.37433259,1087.097079,1.202066843,791
"KGWX20120628_121520",188952.92,"2012","06","28",0.470828511,187525.15,20.74763574,95107.16224,30.50157439,4584,23.11225448,95106.92718,31.33277237,4115,1.466218239,1427.77,0.294532256,1350.135861,1.328943766,4584,1.826840507,1348.208295,2.860077891,738
"KGWX20120628_122016",125036.52,"2012","06","28",0.471802157,121851.06,13.52085809,61979.61347,24.94100139,4584,15.33762468,61979.34132,26.03440747,4041,1.434033448,3185.46,0.547142028,2507.551913,3.537152352,4583,2.554277917,2505.746636,7.305230297,981
"KGWX20120628_122515",115465.59,"2012","06","28",0.470220241,114419.72,12.58066873,57619.4628,30.33646504,4580,14.45901245,57619.1646,32.10266047,3985,1.435422621,1045.87,0.300951621,1379.26128,0.787474888,4583,1.515313441,1377.419918,1.134773646,909
"KGWX20120628_123012",96945.19,"2012","06","28",0.46963796,95925.69,10.48618938,48058.20595,22.86608786,4583,12.20362689,48057.88268,24.2395243,3938,1.43250397,1019.5,0.315250442,1445.423275,0.95166003,4585,1.724665263,1443.544825,1.591532843,837
"KGWX20120628_123508",107262.22,"2012","06","28",0.469903996,105712.91,11.40417361,52276.73185,33.38783755,4584,13.66701999,52276.35145,36.12579601,3825,1.436583408,1549.31,0.426867473,1957.187363,1.077270155,4585,1.882011697,1955.410153,1.544190527,1039
"KGWX20120628_124004",109460.44,"2012","06","28",0.474640559,108356.11,11.7661223,53888.84013,42.17896266,4580,14.67548613,53888.38506,46.65189709,3672,1.435536285,1104.33,0.310585848,1423.104355,0.776853208,4582,1.403075634,1421.315618,1.094551507,1013
"KGWX20120628_124501",94221.74,"2012","06","28",0.472096879,93019.11,10.5022585,48131.8507,22.45299841,4583,13.4670803,48131.345,24.62856348,3574,1.434009348,1202.63,0.329397723,1510.288562,0.837999541,4585,1.356607858,1508.547938,1.226052231,1112
"KGWX20120628_124958",117645.93,"2012","06","28",0.471876337,116077.29,12.74723863,58420.59465,47.56727864,4583,16.51684207,58420.07041,53.56950422,3537,1.439711576,1568.64,0.443265314,2032.371466,1.076882288,4585,1.86295396,2030.619816,1.494980886,1090
